playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,deathDate,birthDate
defrear01,1953,4,26,D.R.,San Pedro de Macoris,San Pedro de Macoris,NA,NA,NA,NA,NA,NA,Arturo,DeFreites,Arturo Marcelino,195,74,R,R,1978-09-07,1979-06-27,defra101,defrear01,NA,1953-04-26
bashowa01,1909,10,6,USA,PA,Harrisburg,1984,9,26,USA,FL,Sebring,Walt,Bashore,Walter Franklin,170,72,R,R,1936-07-14,1936-08-07,bashw101,bashowa01,1984-09-26,1909-10-06
leiped01,1910,11,29,USA,NJ,Trenton,1983,11,24,USA,FL,Zephyrhills,Ed,Leip,Edgar Ellsworth,160,69,R,R,1939-09-16,1942-04-30,leipe101,leiped01,1983-11-24,1910-11-29
smithge01,1859,4,20,USA,PA,Pittsburgh,1927,12,1,USA,PA,Altoona,Germany,Smith,George J.,175,72,R,R,1884-04-17,1898-10-09,smitg103,smithge01,1927-12-01,1859-04-20
doylebr01,1954,1,26,USA,KY,Glasgow,NA,NA,NA,NA,NA,NA,Brian,Doyle,Brian Reed,160,70,L,R,1978-04-30,1981-05-24,doylb101,doylebr01,NA,1954-01-26
goetzjo01,1937,10,24,USA,MI,Goetzville,2008,10,27,USA,MI,Troy,John,Goetz,John Hardy,185,72,R,R,1960-04-16,1960-04-29,goetj101,goetzjo01,2008-10-27,1937-10-24
shoffmi01,1905,11,13,USA,TX,Sherman,1978,1,19,USA,OH,Madison,Milt,Shoffner,Milburn James,184,73,L,L,1929-07-20,1940-09-22,shofm101,shoffmi01,1978-01-19,1905-11-13
turgepe01,1897,1,3,USA,MN,Minneapolis,1977,1,24,USA,TX,Wichita Falls,Pete,Turgeon,Eugene Joseph,145,66,R,R,1923-09-20,1923-10-07,turgp101,turgepe01,1977-01-24,1897-01-03
meisiry01,1994,5,4,USA,MD,Prince Frederick,NA,NA,NA,NA,NA,NA,Ryan,Meisinger,Ryan Thomas,235,76,R,R,2018-06-29,2021-08-27,meisr001,meisiry01,NA,1994-05-04
sullibi02,1868,12,NA,USA,RI,Providence,1905,10,8,USA,RI,Providence,Bill,Sullivan,William F.,NA,NA,R,R,1890-04-19,1890-06-23,sullb101,sullibi02,1905-10-08,NA
shannsp01,1875,2,7,USA,PA,Pittsburgh,1940,5,17,USA,MN,Minneapolis,Spike,Shannon,William Porter,180,71,L,R,1904-04-15,1908-09-30,shans101,shannsp01,1940-05-17,1875-02-07
braunry01,1980,7,29,CAN,ON,Kitchener,NA,NA,NA,NA,NA,NA,Ryan,Braun,Ryan Zachary,220,73,R,R,2006-09-02,2007-09-25,braur001,braunry01,NA,1980-07-29
kurosry01,1952,7,3,USA,HI,Honolulu,NA,NA,NA,NA,NA,NA,Ryan,Kurosaki,Ryan Yoshitomo,160,70,R,R,1975-05-20,1975-06-16,kuror101,kurosry01,NA,1952-07-03
hebneri01,1947,11,26,USA,MA,Boston,NA,NA,NA,NA,NA,NA,Richie,Hebner,Richard Joseph,195,73,L,R,1968-09-23,1985-10-03,hebnr001,hebneri01,NA,1947-11-26
greggve01,1885,4,13,USA,WA,Chehalis,1964,7,29,USA,WA,Aberdeen,Vean,Gregg,Sylveanus Augustus,185,73,R,L,1911-04-12,1925-08-25,gregv101,greggve01,1964-07-29,1885-04-13
priddje01,1919,11,9,USA,CA,Los Angeles,1980,3,3,USA,CA,North Hollywood,Jerry,Priddy,Gerald Edward,180,71,R,R,1941-04-17,1953-09-27,pridj101,priddje01,1980-03-03,1919-11-09
cuellbo01,1952,8,20,USA,TX,Alice,NA,NA,NA,NA,NA,NA,Bobby,Cuellar,Robert,188,71,R,R,1977-09-09,1977-09-20,cuelb101,cuellbo01,NA,1952-08-20
cermaed01,1881,7,23,USA,OH,Cleveland,1911,11,22,USA,OH,Cleveland,Ed,Cermak,Edward Hugo,170,71,R,R,1901-09-09,1901-09-09,cerme101,cermaed01,1911-11-22,1881-07-23
stantbu01,1906,6,19,USA,NC,Stantonsburg,1992,1,1,USA,TX,San Antonio,Buck,Stanton,George Washington,150,70,L,L,1931-09-05,1931-09-26,stanb101,stantbu01,1992-01-01,1906-06-19
moliniz01,1971,6,3,USA,NY,New York,NA,NA,NA,NA,NA,NA,Izzy,Molina,Islay,200,73,R,R,1996-08-15,2002-05-06,molii001,moliniz01,NA,1971-06-03
bruckan01,1882,1,1,USA,PA,Pittsburgh,1970,1,12,USA,PA,McKeesport,Andy,Bruckmiller,Andrew,175,71,R,R,1905-06-26,1905-06-26,bruca101,bruckan01,1970-01-12,1882-01-01
moelljo01,1943,2,15,USA,IL,Blue Island,NA,NA,NA,NA,NA,NA,Joe,Moeller,Joseph Douglas,192,77,R,R,1962-04-12,1971-09-29,moelj101,moelljo01,NA,1943-02-15
rodrini01,1997,4,16,Venezuela,Carabobo,Naguanagua,NA,NA,NA,NA,NA,NA,Nivaldo,Rodriguez,Nivaldo Apolinar,214,73,R,R,2020-07-28,2021-06-12,rodrn002,rodrini01,NA,1997-04-16
scherfr01,1944,7,25,USA,OH,Dayton,NA,NA,NA,NA,NA,NA,Fred,Scherman,Frederick John,195,73,L,L,1969-04-26,1976-07-06,schef102,scherfr01,NA,1944-07-25
flairal01,1916,7,24,USA,LA,New Orleans,1988,7,26,USA,LA,New Orleans,Al,Flair,Albert Dell,195,76,L,L,1941-09-06,1941-09-28,flaia101,flairal01,1988-07-26,1916-07-24
lembost01,1926,11,13,USA,NY,Brooklyn,1989,12,4,USA,NY,Flushing,Steve,Lembo,Stephen Neal,185,73,R,R,1950-09-16,1952-09-27,lembs101,lembost01,1989-12-04,1926-11-13
sprigge01,1937,5,22,USA,MD,Jewell,2020,12,22,USA,MD,Prince Frederick,George,Spriggs,George Herman,175,71,L,R,1965-09-15,1970-10-01,sprig101,sprigge01,2020-12-22,1937-05-22
mcdonbe01,1967,11,24,USA,LA,Baton Rouge,NA,NA,NA,NA,NA,NA,Ben,McDonald,Larry Benard,212,79,R,R,1989-09-06,1997-07-16,mcdob001,mcdonbe01,NA,1967-11-24
mcquigl01,1915,4,19,USA,VA,Strasburg,1989,6,8,USA,MD,Gardenville,Glenn,McQuillen,Glenn Richard,198,72,R,R,1938-06-16,1947-04-15,mcqug102,mcquigl01,1989-06-08,1915-04-19
flaskro01,1901,10,31,USA,MO,St. Louis,1978,2,3,USA,TX,Terrell Hills,Ray,Flaskamper,Raymond Harold,140,67,B,R,1927-08-16,1927-10-02,flasr101,flaskro01,1978-02-03,1901-10-31
wilsote01,1901,7,8,USA,TX,Trenton,1946,9,15,USA,TX,Sulphur Springs,Tex,Wilson,Gomer Russell,170,70,R,L,1924-09-02,1924-09-16,wilst102,wilsote01,1946-09-15,1901-07-08
sturdto01,1930,4,28,USA,KS,Gordon,2009,2,28,USA,OK,Oklahoma City,Tom,Sturdivant,Thomas Virgil,170,72,L,R,1955-04-14,1964-06-21,sturt101,sturdto01,2009-02-28,1930-04-28
cederbl01,1996,1,4,USA,CA,Turlock,NA,NA,NA,NA,NA,NA,Blake,Cederlind,Blake Alan,215,76,R,R,2020-09-15,2020-09-27,cedeb001,cederbl01,NA,1996-01-04
jonnacl01,1897,11,23,USA,TN,Nashville,1959,8,27,USA,TN,Nashville,Claude,Jonnard,Claude Alfred,165,73,R,R,1921-10-01,1929-07-26,jonnc101,jonnacl01,1959-08-27,1897-11-23
maxvida01,1939,2,18,USA,IL,Granite City,NA,NA,NA,NA,NA,NA,Dal,Maxvill,Charles Dallan,157,71,R,R,1962-06-10,1975-09-28,maxvd101,maxvida01,NA,1939-02-18
willima07,1991,8,21,USA,RI,Pawtucket,NA,NA,NA,NA,NA,NA,Mason,Williams,Mason Jordan,195,73,L,R,2015-06-12,2021-06-19,willm007,willima10,NA,1991-08-21
marqulu01,1925,10,28,P.R.,NA,Aguadilla,1988,3,1,P.R.,NA,Aguadilla,Luis,Marquez,Luis Angel,174,70,R,R,1951-04-18,1954-07-11,marql101,marqulu01,1988-03-01,1925-10-28
lundsto01,1949,4,10,USA,IA,Davenport,NA,NA,NA,NA,NA,NA,Tom,Lundstedt,Thomas Robert,195,76,B,R,1973-08-31,1975-09-28,lundt101,lundsto01,NA,1949-04-10
kaskoed01,1931,6,27,USA,NJ,Elizabeth,2020,6,24,USA,VA,Richmond,Eddie,Kasko,Edward Michael,180,72,R,R,1957-04-18,1966-09-10,kaske101,kaskoed01,2020-06-24,1931-06-27
gentrru01,1918,5,18,USA,NC,Daisy Station,1997,7,3,USA,NC,Winston-Salem,Rufe,Gentry,James Ruffus,180,73,R,R,1943-09-10,1948-05-09,gentr101,gentrru01,1997-07-03,1918-05-18
lopatst01,1925,9,12,USA,MI,Delray,2013,6,15,USA,PA,Philadelphia,Stan,Lopata,Stanley Edward,210,74,R,R,1948-09-19,1960-06-12,lopas101,lopatst01,2013-06-15,1925-09-12
roberra01,1895,8,25,USA,MS,Cruger,1962,1,30,USA,MS,Cruger,Ray,Roberts,Raymond,180,71,L,R,1919-09-12,1919-09-26,rober103,roberra01,1962-01-30,1895-08-25
crowdo01,1958,8,18,USA,WA,Yakima,NA,NA,NA,NA,NA,NA,Don,Crow,Donald Leroy,200,76,R,R,1982-07-25,1982-08-01,crowd101,crowdo01,NA,1958-08-18
barfijo02,1982,12,17,Venezuela,Lara,Barquisimeto,NA,NA,NA,NA,NA,NA,Josh,Barfield,Joshua LaRoy,190,72,R,R,2006-04-03,2009-06-25,barfj003,barfijo02,NA,1982-12-17
scottge02,1944,3,23,USA,MS,Greenville,2013,7,28,USA,MS,Greenville,George,Scott,George Charles,200,74,R,R,1966-04-12,1979-09-27,scotg102,scottge02,2013-07-28,1944-03-23
doughto01,1881,5,30,USA,IL,Chicago,1953,11,6,USA,WI,Milwaukee,Tom,Dougherty,Thomas James,195,71,L,R,1904-04-24,1904-04-24,dougt101,doughto01,1953-11-06,1881-05-30
shavejo01,1967,11,4,USA,GA,Waycross,NA,NA,NA,NA,NA,NA,Jon,Shave,Jonathan Taylor,185,72,R,R,1993-05-15,1999-10-03,shavj002,shavejo01,NA,1967-11-04
taylobo01,1944,3,20,USA,MS,Leland,NA,NA,NA,NA,NA,NA,Bob,Taylor,Robert Lee,170,69,L,R,1970-04-09,1970-09-26,taylb105,taylobo01,NA,1944-03-20
gedeojo01,1893,12,5,USA,CA,Sacramento,1941,5,19,USA,CA,San Francisco,Joe,Gedeon,Elmer Joseph,167,72,R,R,1913-05-13,1920-10-03,gedej101,gedeojo01,1941-05-19,1893-12-05
manniru01,1883,4,29,USA,PA,Chambersburg,1930,4,23,USA,PA,Williamsport,Rube,Manning,Walter Sanderson,180,72,R,R,1907-09-25,1910-08-22,mannr101,manniru01,1930-04-23,1883-04-29
mcdonte01,1891,1,31,USA,TX,Farmersville,1943,3,30,USA,TX,Houston,Tex,McDonald,Charles C.,160,70,L,R,1912-04-11,1915-08-14,mcdot101,mcdonte01,1943-03-30,1891-01-31
silvada01,1896,10,5,USA,MA,Everett,1974,4,4,USA,MA,Hyannis,Danny,Silva,Daniel James,170,72,R,R,1919-08-11,1919-08-11,silvd101,silvada01,1974-04-04,1896-10-05
bakerph01,1856,9,19,USA,PA,Philadelphia,1940,6,4,USA,DC,Washington,Phil,Baker,Philip,152,68,L,L,1883-05-01,1886-09-02,bakep101,bakerph01,1940-06-04,1856-09-19
keifeka01,1891,9,3,USA,PA,California,1927,2,19,USA,KY,Outwood,Katsy,Keifer,Sherman Carl,NA,NA,B,L,1914-10-08,1914-10-08,keifk101,keifeka01,1927-02-19,1891-09-03
budzima01,1973,8,26,USA,MD,Baltimore,NA,NA,NA,NA,NA,NA,Mark,Budzinski,Mark Joseph,180,74,L,L,2003-08-03,2003-08-08,budzm001,budzima01,NA,1973-08-26
millewa02,1884,7,5,USA,IL,Mount Carroll,1958,9,4,USA,IL,Dixon,Ward,Miller,Ward Taylor,177,71,L,R,1909-04-14,1917-07-15,millw104,millewa02,1958-09-04,1884-07-05
mcleoji01,1908,9,12,USA,LA,Jones,1981,8,3,USA,AR,Little Rock,Jim,McLeod,Soule James,187,72,R,R,1930-05-22,1933-10-01,mclej101,mcleoji01,1981-08-03,1908-09-12
nomohi01,1968,8,31,Japan,Osaka,Osaka,NA,NA,NA,NA,NA,NA,Hideo,Nomo,Hideo,210,74,R,R,1995-05-02,2008-04-18,nomoh001,nomohi01,NA,1968-08-31
jahajo01,1966,5,27,USA,OR,Portland,NA,NA,NA,NA,NA,NA,John,Jaha,John Emil,195,73,R,R,1992-07-09,2001-06-27,jahaj001,jahajo01,NA,1966-05-27
mccutda01,1982,9,26,USA,TX,McKinney,NA,NA,NA,NA,NA,NA,Daniel,McCutchen,Daniel Thomas,215,74,R,R,2009-08-31,2014-04-04,mccud001,mccutda01,NA,1982-09-26
wakelch01,1974,6,15,USA,CA,Huntington Beach,NA,NA,NA,NA,NA,NA,Chris,Wakeland,Christopher Robert,185,72,L,L,2001-09-04,2001-10-06,wakec001,wakelch01,NA,1974-06-15
castifr01,1969,4,1,USA,TX,El Paso,2013,7,28,USA,AZ,Bartlett Lake,Frank,Castillo,Frank Anthony,180,73,R,R,1991-06-27,2005-05-26,castf001,castifr01,2013-07-28,1969-04-01
ingebr01,1977,5,19,USA,VA,Lynchburg,NA,NA,NA,NA,NA,NA,Brandon,Inge,Charles Brandon,190,71,R,R,2001-04-03,2013-07-21,ingeb001,ingebr01,NA,1977-05-19
davisjo01,1915,7,15,USA,PA,Wilkes-Barre,2002,4,26,USA,MS,Laurel,John,Davis,John Humphrey,172,71,R,R,1941-09-09,1941-09-28,davij102,davisjo01,2002-04-26,1915-07-15
bankser01,1931,1,31,USA,TX,Dallas,2015,1,23,USA,IL,Chicago,Ernie,Banks,Ernest,180,73,R,R,1953-09-17,1971-09-26,banke101,bankser01,2015-01-23,1931-01-31
smithch07,1981,4,9,USA,CA,Apple Valley,NA,NA,NA,NA,NA,NA,Chris,Smith,Christopher Michael,190,72,R,R,2008-06-21,2017-09-30,smitc002,smithch08,NA,1981-04-09
boggsbr01,1983,1,9,USA,MO,St. Louis,NA,NA,NA,NA,NA,NA,Brandon,Boggs,Brandon Kyle,210,72,B,R,2008-04-29,2011-05-24,boggb001,boggsbr01,NA,1983-01-09
claytro01,1970,1,2,USA,CA,Burbank,NA,NA,NA,NA,NA,NA,Royce,Clayton,Royce Spencer,175,72,R,R,1991-09-20,2007-09-30,clayr001,claytro01,NA,1970-01-02
prestwa01,1868,4,6,USA,VA,Richmond,1937,12,23,USA,LA,New Orleans,Walt,Preston,Walter B.,175,72,L,R,1895-04-18,1895-07-08,presw101,prestwa01,1937-12-23,1868-04-06
hausmge01,1916,2,11,USA,MO,St. Louis,2004,6,16,USA,TX,Boerne,George,Hausmann,George John,145,65,R,R,1944-04-18,1949-09-08,hausg101,hausmge01,2004-06-16,1916-02-11
clarkri01,1946,3,21,USA,MI,Mount Clemens,NA,NA,NA,NA,NA,NA,Rickey,Clark,Rickey Charles,170,74,R,R,1967-04-22,1972-09-07,clarr104,clarkri01,NA,1946-03-21
murrada02,1973,11,21,USA,CA,Los Alamitos,NA,NA,NA,NA,NA,NA,Dan,Murray,Daniel Saffle,193,73,R,R,1999-08-09,2000-09-30,murrd002,murrada02,NA,1973-11-21
lucasjo01,1903,2,10,USA,IL,Glen Carbon,1970,10,31,USA,IL,Maryville,Johnny,Lucas,John Charles,186,70,R,L,1931-04-15,1932-04-16,lucaj101,lucasjo01,1970-10-31,1903-02-10
weihepo01,1862,11,13,USA,OH,Cincinnati,1914,4,16,USA,OH,Cincinnati,Podge,Weihe,John Garibaldi,175,71,R,R,1883-08-06,1884-09-25,weihp101,weihepo01,1914-04-16,1862-11-13
godleza01,1990,4,21,USA,SC,Bamberg,NA,NA,NA,NA,NA,NA,Zack,Godley,Zachary Thomas,250,75,R,R,2015-07-23,2021-06-20,godlz001,godleza01,NA,1990-04-21
maddoel01,1947,12,21,USA,NJ,East Orange,NA,NA,NA,NA,NA,NA,Elliott,Maddox,Elliott,180,71,R,R,1970-04-07,1980-10-01,madde101,maddoel01,NA,1947-12-21
gablefr01,1911,11,6,USA,CA,East Highland,1967,11,1,USA,CA,Long Beach,Frank,Gabler,Frank Harold,175,73,R,R,1935-04-19,1938-09-29,gablf101,gablefr01,1967-11-01,1911-11-06
baldero01,1981,9,25,USA,RI,Woonsocket,NA,NA,NA,NA,NA,NA,Rocco,Baldelli,Rocco Dan,190,76,R,R,2003-03-31,2010-10-03,baldr001,baldero01,NA,1981-09-25
adamsdi01,1920,4,8,USA,CA,Tuolumne,2016,9,14,USA,CA,Fallbrook,Dick,Adams,Richard Leroy,185,72,R,L,1947-05-20,1947-09-28,adamd102,adamsdi01,2016-09-14,1920-04-08
depauju01,1982,12,31,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Julio,De Paula,Julio Cesar,180,72,R,R,2007-05-16,2007-09-29,depaj003,depauju01,NA,1982-12-31
lynnje01,1916,4,14,USA,PA,Scranton,1972,9,25,USA,PA,Scranton,Jerry,Lynn,Jerome Edward,164,70,R,R,1937-09-19,1937-09-19,lynnj101,lynnje01,1972-09-25,1916-04-14
hughebi02,1896,11,18,USA,PA,Philadelphia,1963,2,25,USA,AL,Birmingham,Bill,Hughes,William Nesbert,155,70,R,R,1921-09-15,1921-09-15,hughb102,hughebi02,1963-02-25,1896-11-18
hausear01,1888,9,25,USA,IL,Chicago,1966,5,22,USA,IL,Aurora,Arnold,Hauser,Arnold George,145,66,R,R,1910-04-21,1915-09-29,hausa101,hausear01,1966-05-22,1888-09-25
robelto01,1913,2,9,USA,HI,Pahala,1994,12,25,USA,TX,Fort Worth,Tony,Robello,Thomas Vardasco,175,70,R,R,1933-08-13,1934-09-29,robet101,robelto01,1994-12-25,1913-02-09
gleasbi01,1858,11,12,USA,MO,St. Louis,1932,7,21,USA,MO,St. Louis,Bill,Gleason,William G.,170,68,R,R,1882-05-02,1889-06-18,gleab102,gleasbi01,1932-07-21,1858-11-12
struval01,1860,6,26,USA,OH,Cincinnati,1929,1,28,USA,OH,Greenfield,Al,Strueve,Albert Frederick,NA,NA,NA,NA,1884-06-22,1884-06-24,strua101,struval01,1929-01-28,1860-06-26
smithre05,1904,5,18,USA,WI,Brokaw,1978,5,8,USA,OH,Sylvania,Red,Smith,Richard Paul,185,70,R,R,1927-05-31,1927-05-31,smitr105,smithre05,1978-05-08,1904-05-18
deleojo02,1987,8,15,D.R.,La Vega,La Vega,NA,NA,NA,NA,NA,NA,Jorge,De Leon,Jorge Luis,185,72,R,R,2013-08-09,2014-09-28,delej002,deleojo02,NA,1987-08-15
stokebr01,1979,9,7,USA,CA,Pomona,NA,NA,NA,NA,NA,NA,Brian,Stokes,Brian Alexander,210,73,R,R,2006-09-03,2010-09-03,stokb001,stokebr01,NA,1979-09-07
borchjo01,1978,11,25,USA,CA,Panorama City,NA,NA,NA,NA,NA,NA,Joe,Borchard,Joseph Edward,230,76,B,R,2002-09-02,2007-08-05,borcj001,borchjo01,NA,1978-11-25
cruthpr01,1890,9,8,USA,DE,Marshallton,1976,12,27,USA,WI,Kenosha,Press,Cruthers,Charles Preston,152,69,R,R,1913-09-29,1914-10-03,crutp101,cruthpr01,1976-12-27,1890-09-08
mitchke02,1969,8,6,USA,CA,San Diego,NA,NA,NA,NA,NA,NA,Keith,Mitchell,Keith Alexander,180,70,R,R,1991-07-23,1998-09-27,mitck002,mitchke02,NA,1969-08-06
woehran01,1896,2,4,USA,IN,Fort Wayne,1990,7,24,USA,IN,Fort Wayne,Andy,Woehr,Andrew Emil,165,71,R,R,1923-09-15,1924-09-23,woeha101,woehran01,1990-07-24,1896-02-04
torrejo01,1940,7,18,USA,NY,Brooklyn,NA,NA,NA,NA,NA,NA,Joe,Torre,Joseph Paul,212,74,R,R,1960-09-25,1977-06-17,torrj101,torrejo01,NA,1940-07-18
bootyjo01,1975,4,29,USA,MS,Starkville,NA,NA,NA,NA,NA,NA,Josh,Booty,Joshua Gibson,210,75,R,R,1996-09-24,1998-04-11,bootj001,bootyjo01,NA,1975-04-29
ramsema01,1989,9,24,USA,TN,Oak Ridge,NA,NA,NA,NA,NA,NA,Matt,Ramsey,Matthew Garrett,210,71,R,R,2019-04-25,2019-04-25,ramsm003,ramsema01,NA,1989-09-24
hayesbe01,1957,8,4,USA,NY,Niagara Falls,NA,NA,NA,NA,NA,NA,Ben,Hayes,Ben Joseph,180,73,R,R,1982-06-25,1983-10-02,hayeb102,hayesbe01,NA,1957-08-04
pottene01,1911,8,23,USA,IL,Mount Morris,1990,9,30,USA,IL,Mount Morris,Nels,Potter,Nelson Thomas,180,71,L,R,1936-04-25,1949-09-18,pottn102,pottene01,1990-09-30,1911-08-23
joneshe02,1860,7,27,USA,PA,McKeesport,1922,9,23,USA,PA,Pittsburgh,Henry,Jones,Henry,150,66,NA,R,1890-04-22,1890-05-31,joneh102,joneshe02,1922-09-23,1860-07-27
clarkda06,1981,3,18,USA,CA,San Diego,NA,NA,NA,NA,NA,NA,Darren,Clarke,Darren Lawrence,235,80,R,R,2007-05-18,2007-05-20,clard003,clarkda06,NA,1981-03-18
fitzgbr01,1974,12,26,USA,VA,Woodbridge,NA,NA,NA,NA,NA,NA,Brian,Fitzgerald,Brian Michael,175,71,L,L,2002-04-17,2002-05-01,fitzb001,fitzgbr01,NA,1974-12-26
kimkw01,1988,7,22,South Korea,Seoul,Seoul,NA,NA,NA,NA,NA,NA,Kwang Hyun,Kim,Kwang Hyun,195,74,L,L,2020-07-24,2021-10-02,kim-k001,kimkw01,NA,1988-07-22
fittepa01,1887,10,10,USA,PA,Lebanon,1974,1,28,USA,GA,Cartersville,Paul,Fittery,Paul Clarence,156,68,B,L,1914-09-05,1917-10-03,fittp101,fittepa01,1974-01-28,1887-10-10
brashro01,1874,1,3,USA,OH,Ashtabula,1951,4,20,USA,CA,Los Angeles,Roy,Brashear,Roy Parks,190,71,R,R,1902-04-25,1903-05-23,brasr101,brashro01,1951-04-20,1874-01-03
sullijo05,1910,9,26,USA,IL,Mason City,1985,4,8,USA,WA,Sequim,Joe,Sullivan,Joe,175,71,L,L,1935-04-20,1941-09-23,sullj102,sullijo05,1985-04-08,1910-09-26
ermerca01,1923,11,10,USA,MD,Baltimore,2009,8,8,USA,TN,Chattanooga,Cal,Ermer,Calvin Coolidge,175,72,R,R,1947-09-26,1947-09-26,ermec101,ermerca01,2009-08-08,1923-11-10
roberco01,1981,9,10,USA,AL,Tuscaloosa,NA,NA,NA,NA,NA,NA,Connor,Robertson,James Connor,225,74,R,R,2007-05-17,2008-07-18,robec002,roberco01,NA,1981-09-10
bradybo01,1922,11,8,USA,PA,Lewiston,1996,4,22,USA,CT,Manchester,Bob,Brady,Robert Jay,175,73,L,R,1946-08-24,1947-04-17,bradb103,bradybo01,1996-04-22,1922-11-08
raleylu01,1994,9,19,USA,OH,Hinckley,NA,NA,NA,NA,NA,NA,Luke,Raley,Lucas John,235,76,L,R,2021-04-09,2021-09-23,ralel001,raleylu01,NA,1994-09-19
asselbr01,1953,9,23,USA,CA,Santa Barbara,NA,NA,NA,NA,NA,NA,Brian,Asselstine,Brian Hanly,175,73,L,R,1976-09-14,1981-10-03,asseb101,asselbr01,NA,1953-09-23
murphto04,1991,4,3,USA,NY,West Monroe,NA,NA,NA,NA,NA,NA,Tom,Murphy,Thomas James,218,73,R,R,2015-09-12,2021-10-02,murpt002,murphto04,NA,1991-04-03
galliji01,1865,6,NA,USA,PA,Easton,1937,8,22,USA,NY,Bronx,John,Galligan,John T.,160,70,NA,NA,1889-09-02,1889-10-14,gallj102,galliji01,1937-08-22,NA
cashno01,1933,11,10,USA,TX,Justiceburg,1986,10,11,USA,MI,Beaver Island,Norm,Cash,Norman Dalton,185,72,L,L,1958-06-18,1974-08-06,cashn101,cashno01,1986-10-11,1933-11-10
hollijo01,1870,5,3,USA,IL,Chicago,1969,8,19,USA,IL,Chicago,John,Hollison,John Henry,162,68,R,L,1892-08-13,1892-08-13,hollj103,hollijo01,1969-08-19,1870-05-03
hammoch01,1966,1,21,USA,GA,Atlanta,NA,NA,NA,NA,NA,NA,Chris,Hammond,Christopher Andrew,190,73,L,L,1990-07-16,2006-06-29,hammc001,hammoch01,NA,1966-01-21
riverbe01,1968,1,11,D.R.,San Pedro de Macoris,San Pedro de Macoris,NA,NA,NA,NA,NA,NA,Ben,Rivera,Bienvenido,210,78,R,R,1992-04-09,1994-07-31,riveb001,riverbe01,NA,1968-01-11
luekejo01,1984,12,5,USA,KY,Covington,NA,NA,NA,NA,NA,NA,Josh,Lueke,Joshua William,245,77,R,R,2011-04-03,2014-06-05,luekj001,luekejo01,NA,1984-12-05
gonzami01,1890,9,24,Cuba,La Habana,La Habana,1977,2,19,Cuba,La Habana,La Habana,Mike,Gonzalez,Miguel Angel,200,73,R,R,1912-09-28,1932-09-07,gonzm101,gonzami01,1977-02-19,1890-09-24
smithdo02,1995,6,15,USA,CA,Los Angeles,NA,NA,NA,NA,NA,NA,Dominic,Smith,Dominic David Rene,239,72,L,L,2017-08-11,2021-10-03,smitd008,smithdo02,NA,1995-06-15
gonzama01,1989,3,14,Venezuela,Bolivar,Puerto Ordaz,NA,NA,NA,NA,NA,NA,Marwin,Gonzalez,Marwin Javier,205,73,B,R,2012-04-06,2021-10-03,gonzm002,gonzama01,NA,1989-03-14
brittza01,1987,12,22,USA,CA,Panorama City,NA,NA,NA,NA,NA,NA,Zack,Britton,Zackary Grant,200,73,L,L,2011-04-03,2021-08-19,britz001,brittza01,NA,1987-12-22
bostoda01,1963,1,4,USA,OH,Cincinnati,NA,NA,NA,NA,NA,NA,Daryl,Boston,Daryl Lamont,185,75,L,L,1984-05-13,1994-08-11,bostd001,bostoda01,NA,1963-01-04
willigu02,1888,5,7,USA,NE,Omaha,1964,4,16,USA,IL,Sterling,Gus,Williams,August Joseph,185,72,L,L,1911-04-12,1915-06-18,willg103,willigu02,1964-04-16,1888-05-07
boylado01,1955,1,6,USA,IL,Chicago,NA,NA,NA,NA,NA,NA,Doe,Boyland,Dorian Scott,200,76,L,L,1978-09-04,1981-10-04,boyld101,boylado01,NA,1955-01-06
adlemti01,1987,11,13,USA,NY,Staten Island,NA,NA,NA,NA,NA,NA,Tim,Adleman,Timothy Max,225,77,R,R,2016-05-01,2017-09-19,adlet001,adlemti01,NA,1987-11-13
